SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
2234_002.0,2.0,0.7,0.27,0.87,0.64,0.25,0.8,0.54,0.22,0.72
2236_000.0,5.0,1.03,0.94,1.88,1.0,0.89,1.84,0.83,0.78,1.65
2236_000.9,4.0,0.25,0.25,0.55,0.23,0.23,0.5,0.19,0.2,0.45
2236_001.5,4.0,0.27,0.24,0.39,0.25,0.22,0.36,0.21,0.19,0.32
2238_000.0,3.0,0.58,0.28,0.76,0.53,0.26,0.7,0.44,0.22,0.63
2238_001.0,3.0,0.84,0.46,0.93,0.78,0.43,0.89,0.65,0.37,0.8
2238_001.5,3.0,0.84,0.44,0.91,0.77,0.41,0.86,0.65,0.35,0.78
2238_001.8,3.0,0.86,0.44,0.88,0.79,0.4,0.81,0.66,0.35,0.73
2238_002.2,3.0,0.97,0.52,0.97,0.92,0.48,0.92,0.76,0.41,0.83
2240_000.0,2.0,0.59,0.49,0.8,0.54,0.45,0.74,0.45,0.39,0.67
2240_000.2,2.0,0.59,0.49,0.73,0.54,0.45,0.68,0.45,0.39,0.61
2240_001.0,2.0,0.91,0.76,1.11,0.83,0.7,1.09,0.69,0.61,0.98
2240_001.4,2.0,0.98,0.77,1.04,0.94,0.71,1.02,0.78,0.61,0.92
2240_001.8,2.0,1.02,0.76,1.23,0.99,0.7,1.21,0.83,0.61,1.09
2240_002.0,2.0,0.88,0.64,1.01,0.81,0.59,0.98,0.67,0.5,0.9
2240_002.3,2.0,0.78,0.59,0.91,0.72,0.54,0.83,0.59,0.46,0.77
2240_002.5,2.0,0.37,0.26,0.45,0.34,0.24,0.41,0.28,0.21,0.37
2240_003.0,2.0,0.9,0.65,1.01,0.85,0.59,0.98,0.7,0.51,0.9
2242_000.0,5.0,0.45,0.35,0.66,0.42,0.32,0.61,0.34,0.28,0.56
2244_000.0,4.0,0.21,0.12,0.54,0.19,0.11,0.5,0.16,0.09,0.46
2244_000.7,4.0,0.31,0.29,0.86,0.28,0.27,0.79,0.23,0.23,0.73
2246_000.0,4.0,0.82,0.79,1.23,0.75,0.73,1.2,0.62,0.62,1.11
2246_001.0,4.0,0.31,0.2,0.58,0.28,0.18,0.53,0.23,0.16,0.49
2246_001.5,4.0,0.28,0.16,0.49,0.26,0.15,0.45,0.21,0.13,0.41
2246_002.0,4.0,0.69,0.39,1.03,0.64,0.35,1.01,0.53,0.3,0.93
2246_002.3,4.0,0.72,0.41,1.04,0.67,0.37,1.02,0.55,0.32,0.94
2246_002.5,4.0,0.77,0.38,1.2,0.71,0.35,1.18,0.59,0.3,1.08
2246_003.0,4.0,0.86,0.47,1.19,0.79,0.43,1.16,0.66,0.37,1.07
2246_003.5,4.0,0.55,0.37,0.91,0.51,0.34,0.87,0.42,0.29,0.8
2246_004.0,4.0,0.54,0.46,0.89,0.5,0.43,0.82,0.41,0.36,0.75
2246_004.5,4.0,0.18,0.15,0.26,0.16,0.14,0.24,0.13,0.12,0.22
2250_000.0,3.0,0.77,0.35,0.83,0.71,0.32,0.76,0.58,0.27,0.7
2250_001.2,4.0,0.75,0.28,0.8,0.69,0.25,0.74,0.58,0.22,0.66
2250_002.9,4.0,1.03,0.56,1.19,1.0,0.52,1.16,0.83,0.45,1.05
2250_004.4,3.0,0.46,0.24,0.38,0.43,0.22,0.35,0.36,0.19,0.32
2250_004.6,3.0,1.0,0.94,1.42,0.97,0.89,1.39,0.81,0.78,1.25
2250_005.8,3.0,0.45,0.5,0.87,0.42,0.46,0.8,0.34,0.39,0.74
2250_005.9,3.0,0.92,0.85,1.07,0.87,0.78,1.05,0.72,0.67,0.97
2250_006.3,3.0,0.9,0.85,1.02,0.85,0.78,1.0,0.7,0.66,0.92
2250_006.4,3.0,0.89,0.85,1.02,0.82,0.78,0.99,0.68,0.67,0.91
2250_006.6,3.0,0.77,0.76,0.9,0.71,0.7,0.82,0.58,0.59,0.76
2251_000.0,4.0,4.25,1.84,4.22,4.17,1.8,4.14,3.45,1.53,3.82
2251_000.5,4.0,1.27,0.94,0.97,1.24,0.89,0.92,1.03,0.76,0.85
2251_001.1,3.0,2.41,0.7,2.33,2.36,0.64,2.28,1.95,0.55,2.1
2251_001.5,3.0,2.32,1.11,2.19,2.27,1.08,2.15,1.88,0.92,1.98
2251_001.9,3.0,1.07,0.04,1.1,1.05,0.03,1.08,0.87,0.03,0.99
2251_002.5,3.0,0.87,0.11,0.87,0.8,0.1,0.8,0.66,0.09,0.74
2254_000.0,4.0,0.42,0.27,0.98,0.38,0.25,0.95,0.32,0.21,0.88
2254_001.0,3.0,0.63,0.33,1.19,0.58,0.3,1.17,0.48,0.26,1.08
2254_002.2,3.0,0.65,0.42,1.0,0.6,0.38,0.95,0.5,0.33,0.87
2254_002.5,3.0,0.55,0.41,0.93,0.51,0.38,0.88,0.42,0.32,0.81
2254_003.1,3.0,0.56,0.45,0.67,0.52,0.41,0.61,0.43,0.35,0.57
2254_003.4,3.0,0.56,0.47,0.69,0.52,0.44,0.63,0.43,0.37,0.59
2254_003.5,3.0,0.53,0.46,0.72,0.49,0.42,0.67,0.41,0.36,0.61
2254_003.7,3.0,0.74,0.64,0.9,0.68,0.59,0.83,0.56,0.5,0.76
2254_004.0,3.0,0.71,0.61,0.79,0.66,0.56,0.73,0.54,0.48,0.67
2254_004.3,3.0,0.8,0.66,0.9,0.74,0.61,0.85,0.61,0.52,0.79
2254_004.6,3.0,0.81,0.73,0.98,0.74,0.67,0.93,0.62,0.57,0.86
2254_004.9,3.0,0.69,0.65,0.85,0.64,0.59,0.78,0.53,0.51,0.72
2254_005.2,3.0,0.61,0.5,0.83,0.56,0.46,0.76,0.47,0.39,0.7
2254_005.5,4.0,0.7,0.61,0.91,0.64,0.56,0.83,0.53,0.48,0.77
2254_005.8,4.0,0.42,0.35,0.49,0.38,0.32,0.45,0.32,0.28,0.41
2254_006.4,4.0,0.38,0.36,0.55,0.35,0.33,0.51,0.29,0.28,0.47
2254_006.7,4.0,0.38,0.24,0.83,0.35,0.22,0.77,0.29,0.19,0.71
2254_007.0,4.0,0.25,0.18,0.32,0.23,0.17,0.29,0.19,0.14,0.27
2258_000.0,4.0,0.72,0.52,1.29,0.66,0.48,1.27,0.55,0.41,1.17
2258_001.7,4.0,1.08,0.89,1.08,1.06,0.82,1.06,0.87,0.7,0.98
2258_001.8,4.0,0.77,0.62,0.97,0.71,0.57,0.92,0.58,0.49,0.85
2258_002.4,4.0,0.5,0.42,0.94,0.46,0.39,0.89,0.38,0.33,0.82
2258_002.8,4.0,0.64,0.54,1.66,0.59,0.49,1.62,0.48,0.42,1.5
2258_003.5,4.0,0.64,0.59,1.6,0.58,0.54,1.57,0.48,0.46,1.45
2258_003.6,4.0,0.7,0.69,1.37,0.65,0.63,1.34,0.54,0.55,1.21
2258_004.2,4.0,0.66,0.67,1.09,0.61,0.62,1.07,0.5,0.53,0.99
2258_004.5,4.0,0.78,0.64,1.03,0.72,0.59,1.01,0.6,0.5,0.93
2258_005.0,4.0,0.95,0.63,0.98,0.9,0.58,0.95,0.75,0.49,0.88
2258_005.3,4.0,1.01,0.68,0.99,0.98,0.63,0.96,0.81,0.53,0.88
2258_005.7,4.0,1.0,0.92,1.43,0.95,0.84,1.41,0.78,0.72,1.3
2262_000.0,4.0,0.69,0.66,1.08,0.63,0.6,1.06,0.52,0.51,0.98
2262_000.3,4.0,0.83,0.7,1.07,0.76,0.64,1.05,0.63,0.55,0.97
2262_000.4,4.0,0.85,0.63,1.02,0.78,0.58,1.0,0.65,0.5,0.93
2262_000.6,4.0,0.6,0.45,0.84,0.56,0.41,0.78,0.46,0.35,0.71
2262_000.9,4.0,0.71,0.51,0.98,0.65,0.47,0.96,0.54,0.4,0.88
2262_001.2,4.0,0.97,0.71,1.18,0.92,0.65,1.16,0.76,0.55,1.07
2262_001.5,4.0,0.79,0.71,1.08,0.73,0.65,1.06,0.6,0.56,0.98
2262_001.8,4.0,0.51,0.51,0.91,0.47,0.47,0.86,0.39,0.4,0.8
2262_002.3,4.0,0.62,0.5,1.02,0.57,0.46,1.0,0.47,0.39,0.92
2262_002.4,4.0,0.91,0.78,1.15,0.87,0.72,1.13,0.72,0.61,1.04
2262_002.9,4.0,0.49,0.44,0.7,0.45,0.41,0.65,0.38,0.35,0.58
2262_003.4,4.0,0.21,0.17,0.37,0.19,0.16,0.34,0.16,0.14,0.31
2264_000.0,4.0,0.61,0.39,1.18,0.56,0.36,1.16,0.46,0.31,1.07
2264_000.9,4.0,1.13,0.98,2.17,1.11,0.93,2.13,0.92,0.79,1.97
2264_001.8,4.0,1.23,0.79,1.87,1.21,0.72,1.83,1.0,0.62,1.69
2264_002.6,4.0,0.39,0.26,0.53,0.36,0.24,0.49,0.3,0.2,0.45
2264_003.2,4.0,0.45,0.29,0.72,0.41,0.27,0.66,0.34,0.23,0.61
2264_003.8,4.0,0.33,0.27,0.7,0.3,0.25,0.64,0.25,0.22,0.59
2264_004.3,4.0,0.3,0.2,0.48,0.27,0.18,0.44,0.23,0.16,0.41
2264_004.5,4.0,0.44,0.29,0.98,0.41,0.27,0.93,0.34,0.23,0.85
2264_004.8,4.0,0.29,0.22,0.28,0.26,0.21,0.25,0.22,0.17,0.23
2264_004.9,4.0,0.19,0.15,0.22,0.18,0.14,0.2,0.15,0.12,0.18
2264_005.1,4.0,0.25,0.19,0.37,0.23,0.18,0.34,0.19,0.15,0.32
2264_005.2,4.0,0.24,0.19,0.44,0.22,0.18,0.4,0.18,0.15,0.37
2264_005.4,4.0,0.2,0.14,0.45,0.19,0.13,0.42,0.15,0.11,0.38
2264_005.5,4.0,0.19,0.14,0.42,0.17,0.13,0.39,0.14,0.11,0.36
2266_000.0,3.0,0.76,0.58,0.99,0.7,0.53,0.96,0.58,0.46,0.86
2266_000.6,3.0,0.84,0.55,1.07,0.77,0.51,1.05,0.64,0.43,0.96
2266_001.8,3.0,0.99,0.7,1.27,0.96,0.65,1.25,0.79,0.55,1.15
2266_002.4,3.0,0.82,0.56,0.95,0.76,0.51,0.9,0.63,0.44,0.83
2266_003.3,3.0,0.95,0.64,1.04,0.9,0.59,1.02,0.75,0.5,0.94
2266_004.3,3.0,1.22,0.96,1.29,1.19,0.91,1.26,0.99,0.78,1.17
2266_005.0,3.0,0.51,0.35,0.58,0.47,0.32,0.53,0.39,0.27,0.49
2266_005.2,3.0,0.58,0.38,0.65,0.54,0.35,0.6,0.44,0.29,0.55
2266_005.8,3.0,0.71,0.47,0.86,0.66,0.43,0.79,0.54,0.37,0.73
2266_005.9,3.0,0.69,0.44,0.75,0.64,0.41,0.69,0.53,0.35,0.64
2266_006.1,4.0,1.69,1.0,2.15,1.65,0.95,2.11,1.37,0.81,1.94
2266_006.7,4.0,1.08,0.66,1.33,1.06,0.61,1.3,0.88,0.52,1.2
2266_007.2,4.0,0.73,0.43,1.0,0.67,0.4,0.95,0.56,0.35,0.85
2269_000.0,3.0,0.37,0.33,0.91,0.34,0.3,0.83,0.28,0.26,0.77
2270_000.0,3.0,0.76,0.63,0.9,0.7,0.58,0.86,0.58,0.49,0.79
2270_000.3,3.0,0.83,0.66,0.97,0.76,0.61,0.93,0.63,0.52,0.85
2270_000.6,3.0,0.79,0.63,0.94,0.73,0.58,0.9,0.6,0.49,0.83
2270_000.9,3.0,0.82,0.71,0.96,0.75,0.65,0.91,0.62,0.56,0.84
2270_001.2,3.0,0.96,0.82,1.06,0.91,0.76,1.04,0.76,0.64,0.96
2270_001.5,3.0,0.67,0.59,0.98,0.62,0.55,0.93,0.51,0.47,0.86
2270_001.8,3.0,0.32,0.32,0.34,0.3,0.29,0.32,0.25,0.25,0.29
2270_002.1,3.0,0.41,0.31,0.48,0.38,0.29,0.44,0.31,0.25,0.4
2270_002.4,3.0,0.68,0.54,0.85,0.63,0.5,0.78,0.52,0.43,0.7
2270_002.7,3.0,0.55,0.48,0.76,0.51,0.44,0.7,0.42,0.38,0.63
2270_003.0,3.0,0.43,0.38,0.73,0.39,0.35,0.67,0.33,0.31,0.61
2270_003.3,3.0,0.54,0.21,0.73,0.5,0.19,0.67,0.41,0.16,0.6
2272_000.0,4.0,0.65,0.36,0.92,0.6,0.33,0.85,0.5,0.28,0.76
2272_000.7,4.0,0.37,0.18,0.47,0.34,0.16,0.43,0.29,0.14,0.39
2274_000.0,4.0,1.52,0.64,1.61,1.48,0.59,1.58,1.23,0.5,1.45
2274_000.6,4.0,1.34,0.55,1.42,1.32,0.51,1.4,1.09,0.43,1.29
2276_000.0,4.0,0.54,0.21,0.6,0.5,0.2,0.55,0.41,0.17,0.5
2280_000.0,4.0,0.74,0.64,1.73,0.68,0.59,1.69,0.56,0.51,1.52
2282_000.0,4.0,0.46,0.36,0.49,0.42,0.33,0.45,0.35,0.29,0.4
2282_000.5,4.0,0.5,0.4,0.54,0.46,0.37,0.49,0.39,0.32,0.44
2282_001.1,4.0,0.55,0.39,0.53,0.51,0.36,0.49,0.42,0.31,0.44
2284_000.0,4.0,0.75,0.42,0.84,0.69,0.39,0.77,0.57,0.33,0.71
2284_000.5,4.0,0.69,0.41,0.73,0.63,0.37,0.67,0.52,0.32,0.62
2284_001.1,4.0,0.71,0.37,0.77,0.66,0.34,0.71,0.54,0.29,0.65
2289_000.0,3.0,18.6,10.8,18.29,17.67,10.26,17.37,14.65,8.91,15.16
2289_001.8,3.0,0.81,0.6,0.82,0.74,0.55,0.75,0.62,0.48,0.68
2290_000.0,3.0,0.44,0.47,0.8,0.41,0.43,0.74,0.34,0.37,0.66
2290_001.0,3.0,0.78,0.58,1.03,0.72,0.53,1.01,0.6,0.45,0.93
2290_001.9,3.0,0.69,0.54,1.4,0.63,0.5,1.38,0.52,0.42,1.27
2290_002.2,3.0,0.86,0.48,1.27,0.79,0.44,1.25,0.66,0.38,1.12
2290_002.8,3.0,1.03,0.5,1.3,1.01,0.46,1.28,0.83,0.39,1.18
2290_003.6,3.0,1.5,0.78,1.5,1.47,0.71,1.47,1.22,0.61,1.36
2290_004.0,3.0,0.71,0.46,0.9,0.65,0.43,0.86,0.54,0.36,0.79
2290_004.6,3.0,0.77,0.57,1.22,0.71,0.53,1.19,0.58,0.45,1.1
2290_005.7,3.0,1.26,1.1,1.69,1.23,1.08,1.66,1.02,0.92,1.53
2290_006.4,3.0,0.67,0.71,0.91,0.61,0.65,0.86,0.51,0.55,0.79
2290_006.6,3.0,0.66,0.67,1.03,0.6,0.62,1.0,0.5,0.53,0.92
2290_006.9,3.0,0.72,0.68,1.16,0.66,0.62,1.13,0.55,0.53,1.05
2290_007.1,3.0,0.82,0.8,1.23,0.76,0.74,1.21,0.63,0.63,1.12
2290_007.2,3.0,0.67,0.55,1.01,0.62,0.51,0.98,0.51,0.43,0.91
2290_007.5,3.0,0.65,0.52,1.04,0.6,0.47,1.02,0.5,0.4,0.94
2290_007.8,3.0,0.56,0.47,0.98,0.52,0.44,0.95,0.43,0.37,0.88
2290_008.1,3.0,0.91,0.75,1.07,0.84,0.69,1.05,0.69,0.58,0.97
2290_008.4,3.0,0.8,0.66,1.2,0.74,0.6,1.17,0.61,0.52,1.06
2290_008.7,3.0,0.7,0.55,0.98,0.64,0.51,0.93,0.53,0.44,0.84
2290_009.0,3.0,0.63,0.46,0.89,0.58,0.42,0.82,0.48,0.37,0.74
2290_009.3,3.0,0.54,0.45,0.67,0.49,0.41,0.62,0.41,0.36,0.56
2290_009.9,3.0,0.38,0.48,0.7,0.35,0.44,0.64,0.29,0.38,0.59
2290_010.2,3.0,0.41,0.37,0.51,0.38,0.34,0.47,0.31,0.29,0.43
2292_000.0,4.0,0.56,0.28,0.88,0.51,0.26,0.81,0.43,0.22,0.73
2292_001.1,3.0,0.69,0.6,0.99,0.64,0.56,0.94,0.53,0.47,0.87
2292_002.3,3.0,0.59,0.45,0.78,0.54,0.42,0.72,0.45,0.35,0.67
2292_002.7,3.0,0.53,0.43,0.7,0.49,0.39,0.65,0.4,0.33,0.6
2292_003.0,3.0,0.61,0.49,0.78,0.56,0.45,0.72,0.47,0.38,0.67
2292_003.2,3.0,0.55,0.43,1.02,0.5,0.4,0.99,0.42,0.34,0.92
2292_003.5,3.0,0.86,0.74,1.54,0.79,0.68,1.51,0.66,0.58,1.4
2292_003.6,3.0,0.54,0.54,1.06,0.5,0.5,1.04,0.41,0.43,0.96
2292_003.8,3.0,0.61,0.76,1.58,0.56,0.69,1.55,0.46,0.59,1.43
2292_004.1,3.0,0.68,0.72,1.43,0.62,0.67,1.4,0.51,0.57,1.29
2292_004.4,3.0,0.57,0.55,0.82,0.52,0.51,0.75,0.43,0.43,0.69
2292_004.7,3.0,0.42,0.29,1.28,0.39,0.27,1.25,0.32,0.23,1.15
2292_005.0,3.0,0.5,0.41,1.52,0.46,0.37,1.49,0.38,0.32,1.37
2292_005.6,3.0,0.58,0.43,1.11,0.53,0.39,1.09,0.44,0.34,0.98
2292_006.0,3.0,0.74,0.41,0.93,0.68,0.38,0.89,0.57,0.32,0.82
2292_006.5,3.0,0.86,0.6,1.11,0.79,0.55,1.09,0.65,0.47,1.01
2292_006.8,3.0,0.62,0.45,0.7,0.57,0.41,0.65,0.48,0.36,0.58
2292_007.0,3.0,0.2,0.11,0.23,0.18,0.11,0.22,0.15,0.09,0.19
2292_007.8,3.0,0.35,0.23,0.43,0.32,0.21,0.39,0.27,0.18,0.36
2292_008.6,5.0,0.6,0.39,0.73,0.55,0.36,0.67,0.46,0.3,0.62
2292_010.1,5.0,0.46,0.28,0.66,0.4,0.25,0.58,0.33,0.22,0.5
2292_013.8,5.0,0.52,0.39,1.19,0.46,0.35,1.13,0.38,0.31,1.05
2293_000.0,4.0,0.79,0.48,0.99,0.72,0.44,0.94,0.6,0.38,0.87
2293_000.6,4.0,1.06,0.48,1.43,1.04,0.44,1.4,0.87,0.39,1.26
2296_000.0,4.0,0.67,0.49,0.68,0.61,0.45,0.63,0.51,0.38,0.58
2300_000.0,3.0,0.77,0.81,1.13,0.71,0.74,1.1,0.58,0.63,1.02
2302_000.0,4.0,3.49,1.11,3.5,3.42,1.09,3.43,2.83,0.93,3.17
2305_000.0,4.0,0.95,0.48,3.23,0.91,0.45,3.16,0.75,0.38,2.92
2305_000.3,4.0,0.79,0.55,3.15,0.73,0.51,3.08,0.6,0.43,2.84
2305_000.9,4.0,0.64,0.55,1.37,0.59,0.51,1.34,0.48,0.43,1.24
2306_000.0,4.0,0.74,0.73,0.93,0.68,0.67,0.88,0.56,0.57,0.81
2306_000.1,4.0,0.92,0.92,1.02,0.85,0.87,1.0,0.7,0.74,0.92
2306_000.3,4.0,0.67,0.65,0.81,0.62,0.59,0.74,0.51,0.51,0.69
2306_000.6,4.0,0.6,0.6,0.72,0.55,0.56,0.66,0.45,0.47,0.61
2306_000.9,4.0,0.48,0.48,0.91,0.44,0.44,0.87,0.37,0.37,0.8
2306_001.2,4.0,0.34,0.36,0.47,0.31,0.33,0.43,0.26,0.28,0.4
2306_001.5,4.0,0.7,0.6,0.86,0.65,0.55,0.79,0.54,0.48,0.71
2306_001.8,4.0,0.91,0.77,0.79,0.84,0.71,0.73,0.7,0.61,0.65
2306_002.1,4.0,0.39,0.33,0.5,0.36,0.31,0.46,0.3,0.27,0.41
2306_002.5,4.0,0.48,0.38,0.47,0.44,0.35,0.43,0.37,0.3,0.4
2308_000.0,4.0,0.99,1.01,1.31,0.94,0.98,1.29,0.78,0.84,1.19
2308_000.1,4.0,1.12,0.84,1.72,1.1,0.77,1.68,0.91,0.66,1.55
2308_000.3,4.0,0.86,0.73,1.94,0.79,0.67,1.9,0.65,0.57,1.75
2308_000.4,4.0,0.71,0.66,1.51,0.66,0.61,1.48,0.54,0.52,1.36
2308_000.6,4.0,0.29,0.28,0.67,0.26,0.26,0.61,0.22,0.22,0.57
2308_000.7,4.0,0.29,0.29,0.43,0.26,0.26,0.4,0.22,0.22,0.37
2316_000.0,2.0,0.57,0.51,0.6,0.52,0.47,0.56,0.43,0.4,0.51
2316_000.1,2.0,0.51,0.47,0.61,0.47,0.43,0.56,0.39,0.37,0.52
2316_000.3,2.0,0.47,0.44,0.58,0.43,0.41,0.53,0.36,0.35,0.49
2316_000.6,2.0,1.37,1.28,1.42,1.35,1.26,1.39,1.11,1.07,1.28
2316_000.9,2.0,0.49,0.46,0.54,0.45,0.43,0.49,0.37,0.36,0.46
2316_001.2,2.0,0.54,0.54,0.6,0.49,0.49,0.56,0.41,0.42,0.51
2316_001.5,2.0,0.51,0.54,0.63,0.47,0.49,0.58,0.39,0.42,0.54
2316_001.6,2.0,0.47,0.58,0.72,0.44,0.54,0.66,0.36,0.46,0.61
2317_000.0,4.0,0.38,0.36,0.38,0.35,0.33,0.35,0.29,0.28,0.32
2322_000.0,4.0,0.08,0.03,0.98,0.07,0.03,0.93,0.06,0.02,0.86
2322_000.7,4.0,0.18,0.16,1.26,0.17,0.14,1.24,0.14,0.12,1.14
2322_001.8,4.0,0.29,0.22,0.62,0.27,0.21,0.57,0.22,0.18,0.53
2322_002.3,4.0,0.32,0.27,0.5,0.29,0.25,0.46,0.24,0.21,0.42
2322_002.6,4.0,0.34,0.34,0.58,0.31,0.31,0.54,0.26,0.27,0.49
2322_002.7,4.0,0.91,0.65,1.14,0.86,0.59,1.12,0.72,0.51,1.03
2322_002.9,4.0,0.87,0.62,1.16,0.8,0.57,1.14,0.66,0.48,1.05
2322_003.0,4.0,0.96,0.82,1.32,0.91,0.75,1.29,0.75,0.64,1.19
2322_003.2,4.0,0.9,0.83,1.37,0.86,0.77,1.34,0.71,0.65,1.24
2322_003.3,4.0,0.69,0.53,0.99,0.63,0.49,0.94,0.52,0.41,0.87
2322_003.5,4.0,0.63,0.49,1.0,0.58,0.46,0.97,0.48,0.39,0.9
2322_003.6,4.0,0.6,0.49,0.92,0.55,0.45,0.88,0.46,0.38,0.81
2322_003.9,4.0,0.64,0.59,0.98,0.59,0.55,0.93,0.48,0.47,0.86
2322_004.2,4.0,2.48,1.73,4.48,2.43,1.7,4.39,2.01,1.45,4.05
2322_004.5,4.0,1.55,1.01,1.6,1.52,0.98,1.57,1.26,0.83,1.45
2324_000.0,3.0,0.67,0.71,0.89,0.62,0.65,0.81,0.51,0.56,0.75
2324_000.1,3.0,0.59,0.72,0.9,0.55,0.66,0.82,0.45,0.57,0.76
2324_000.3,3.0,0.49,0.61,0.85,0.45,0.56,0.79,0.37,0.48,0.72
2324_000.4,3.0,0.75,0.55,0.87,0.69,0.51,0.8,0.57,0.43,0.73
2324_000.6,3.0,1.08,0.72,1.13,1.06,0.66,1.11,0.88,0.56,1.02
2326_000.0,4.0,0.91,0.64,1.08,0.84,0.59,1.06,0.69,0.5,0.97
2326_000.1,4.0,0.86,0.54,1.27,0.79,0.49,1.24,0.65,0.42,1.15
2326_000.3,4.0,0.78,0.48,0.92,0.72,0.45,0.84,0.6,0.38,0.78
2326_000.4,4.0,0.72,0.5,0.86,0.66,0.46,0.79,0.55,0.39,0.73
2326_000.6,4.0,0.66,0.43,0.85,0.61,0.4,0.78,0.5,0.34,0.72
2326_000.9,4.0,0.77,0.53,0.9,0.71,0.49,0.86,0.59,0.42,0.79
2326_001.2,4.0,0.62,0.41,1.0,0.57,0.38,0.97,0.47,0.32,0.89
2326_001.5,4.0,0.35,0.2,0.37,0.32,0.18,0.34,0.27,0.16,0.31
2326_002.1,4.0,1.02,0.68,0.93,0.99,0.63,0.88,0.82,0.54,0.81
2326_002.2,4.0,1.24,0.79,1.13,1.22,0.72,1.11,1.01,0.62,1.02
2328_000.0,4.0,0.08,0.08,0.37,0.08,0.08,0.34,0.06,0.07,0.32
2328_000.1,4.0,0.82,0.58,1.12,0.75,0.54,1.1,0.62,0.46,1.01
2328_000.3,4.0,0.99,0.59,1.18,0.96,0.54,1.16,0.79,0.46,1.07
2328_000.4,4.0,0.76,0.56,0.78,0.7,0.51,0.72,0.58,0.44,0.66
2328_000.6,4.0,0.72,0.58,0.89,0.66,0.53,0.82,0.55,0.45,0.75
2328_000.7,3.0,0.94,0.8,0.93,0.89,0.73,0.89,0.73,0.63,0.82
2328_000.9,3.0,0.91,0.77,0.91,0.84,0.71,0.84,0.69,0.61,0.77
2328_001.1,3.0,0.99,0.79,1.05,0.96,0.73,1.03,0.8,0.62,0.95
2328_001.3,3.0,1.09,0.89,1.09,1.07,0.82,1.07,0.88,0.7,0.98
2328_001.6,3.0,0.67,0.55,0.69,0.62,0.5,0.63,0.51,0.43,0.58
2328_001.9,3.0,0.59,0.42,0.58,0.55,0.38,0.54,0.45,0.33,0.49
2328_002.5,3.0,0.67,0.37,0.6,0.62,0.34,0.55,0.51,0.29,0.51
2330_000.0,3.0,0.86,0.66,1.21,0.79,0.61,1.19,0.66,0.53,1.07
2330_000.3,3.0,0.66,0.69,1.11,0.61,0.63,1.09,0.51,0.55,0.98
2330_001.0,3.0,0.86,0.74,0.93,0.79,0.68,0.88,0.66,0.58,0.81
2330_002.2,3.0,1.0,0.9,1.09,0.97,0.86,1.07,0.8,0.73,0.98
2330_002.7,3.0,0.99,0.97,1.24,0.96,0.92,1.21,0.8,0.78,1.12
2330_003.0,3.0,1.0,0.99,1.06,0.97,0.94,1.04,0.8,0.8,0.95
2330_003.1,3.0,1.08,0.92,1.16,1.06,0.85,1.13,0.87,0.72,1.05
2330_003.3,3.0,1.12,0.92,1.13,1.09,0.87,1.11,0.9,0.74,1.02
2330_003.4,3.0,0.98,0.94,1.01,0.95,0.89,0.98,0.79,0.76,0.9
2330_003.6,3.0,0.89,0.74,0.82,0.82,0.68,0.75,0.68,0.58,0.69
2330_003.7,3.0,0.83,0.75,0.75,0.77,0.69,0.69,0.63,0.59,0.64
2330_003.8,4.0,1.12,0.98,1.03,1.1,0.93,1.0,0.91,0.8,0.92
2330_004.0,4.0,0.77,0.67,0.67,0.71,0.62,0.61,0.59,0.53,0.57
2330_004.3,4.0,0.42,0.37,0.4,0.38,0.34,0.37,0.32,0.29,0.34
2330_004.6,4.0,0.28,0.28,0.38,0.26,0.26,0.35,0.22,0.22,0.32
2330_004.9,4.0,0.44,0.45,0.6,0.4,0.41,0.55,0.33,0.35,0.51
2330_005.2,4.0,0.4,0.45,0.59,0.37,0.41,0.54,0.3,0.35,0.5
2332_000.0,4.0,0.27,0.2,0.24,0.25,0.19,0.22,0.2,0.16,0.2
2332_000.4,4.0,0.32,0.18,0.32,0.29,0.16,0.29,0.24,0.14,0.27
2336_000.0,4.0,0.57,0.22,0.55,0.53,0.2,0.5,0.43,0.17,0.46
2336_000.4,4.0,0.19,0.32,0.56,0.18,0.29,0.52,0.15,0.25,0.48
2338_000.0,4.0,0.63,0.18,1.27,0.58,0.16,1.25,0.48,0.14,1.12
2338_001.4,4.0,0.68,0.19,1.38,0.6,0.17,1.31,0.5,0.15,1.14
2338_001.9,4.0,0.07,0.03,0.39,0.06,0.03,0.35,0.05,0.02,0.3
2340_000.0,4.0,0.36,0.24,0.43,0.33,0.22,0.4,0.28,0.19,0.36
2340_000.2,4.0,0.09,0.12,1.66,0.08,0.11,1.62,0.07,0.09,1.5
2340_000.5,4.0,0.27,0.21,0.61,0.25,0.2,0.56,0.21,0.17,0.5
2340_001.6,4.0,0.7,0.47,0.93,0.64,0.44,0.89,0.53,0.38,0.8
2340_002.0,4.0,0.98,0.6,1.03,0.95,0.55,0.99,0.79,0.47,0.92
2340_002.1,4.0,0.85,0.54,0.92,0.78,0.5,0.84,0.65,0.42,0.78
2344_000.0,4.0,0.26,0.25,0.37,0.24,0.23,0.34,0.2,0.2,0.31
2344_000.1,4.0,0.56,0.58,0.82,0.52,0.53,0.76,0.43,0.45,0.7
